case_id,restriction_id,target,role,working_scale,working_weight,weight_rationale,empirical_standard_error,synthetic_scale,empirical_record_id,empirical_source_path,empirical_provenance_contract,empirical_builder,definition,model,gap,scored,standardized_gap,loss_contribution,model_observation,cps_projection,model_approximation,checkpoint_sha256
H0_minus,family_rooms,0.3470669317962507,proposed_scored_restriction,0.059705154633000496,280.52808370152104,Recorded empirical bootstrap standard error under the retained estimator/sample,0.059705154633000496,,acs_rooms_3plus_minus_1to2_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"E[min(ROOMS,9)|NCHILD>=3,YNGCH<18]-E[min(ROOMS,9)|NCHILD=1-2,YNGCH<18]",0.17074321595977082,-0.17632371583647988,True,-2.953241088149221,8.721632924732793,housing_wealth.moments.prime30_55_model_dependent_3plus_minus_1to2_rooms_capped9,uniform_birth_time,,f1c878b0eca8552f5e46e61402d6d6b41a83ae10eba9fc8f79a408fef98a3a17
H0_minus,recent_parent_ownership,0.16289550916123285,proposed_scored_restriction,0.006079524679464666,27055.822957508266,Recorded empirical bootstrap standard error under the retained estimator/sample,0.006079524679464666,,acs_recent_parent_owner_gap_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"Pr(owner|NCHILD>0,ELDCH<4)-Pr(owner|NCHILD=0)",-0.055018214549689304,-0.21791372371092216,True,-35.84387517119358,1284.7833872881079,ownership_current_birth_from_empty_dependent_home_minus_current_empty_home_30_55,uniform_birth_time,maintained synchronized dependent-residence proxy; not exact ACS,f1c878b0eca8552f5e46e61402d6d6b41a83ae10eba9fc8f79a408fef98a3a17
H0_plus,initial_normalization,2.1,normalization_separate_from_scored_objective,,,Separate exact normalization within tolerance5e-4,,,author_2_1,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,"Author-selected model normalization, not empirical estimation","Author-selected stationary model normalization, using maintained top-parity representative; not empirical female period TFR",2.1000117650126295,1.1765012629449956e-05,False,,,final.normalization.completed_fertility,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,cps_childlessness,0.19827875100684264,proposed_scored_restriction,0.005305035738317728,35532.3042455214,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_childless_women_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=0) among pooled June 2004 and June 2006 women age 40-44 with valid FREVER 0-20 and positive FRSUPPWT.,0.18046284574524055,-0.017815905261602094,True,-3.358300705293961,11.278183627177917,fertility.uniform_birth_time.moments.childless_rate_40_44,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,cps_exactly_one,0.21365532522014702,proposed_scored_restriction,0.0060911302714076404,26952.820824310795,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_exactly_one_among_mothers_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=1 | FREVER>=1) in the same pooled CPS sample.,0.2333292055411549,0.01967388032100789,True,3.229922763819222,10.4324010602376,fertility.uniform_birth_time.moments.exactly_one_among_mothers_40_44,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,nchs_mean_age,25.976263860992496,proposed_scored_restriction,0.0845673694617251,139.82806784479274,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_mean_age_first_birth_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; age <=21 mapped to midpoint 20, 22-25 to 24, ..., age >=42 to 44; count-weighted mean.",26.583975357805173,0.6077114968126764,True,7.186122740730685,51.640360044846695,fertility.uniform_birth_time.moments.period_mean_age_first_birth,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,nchs_share30,0.2492780130410667,proposed_scored_restriction,0.00849226186213262,13866.065434728798,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_first_birth_share_age30plus_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; exact maternal age >=30 divided by all first births in the pooled window.",0.26510890176695817,0.015830888725891473,True,1.8641545659916734,3.4750722459076036,fertility.uniform_birth_time.moments.period_share_first_births_age30plus,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,wealth_earnings,6.14586139445743,proposed_scored_restriction,0.36285515343369,7.595098472533724,Recorded empirical bootstrap standard error under the retained estimator/sample,0.36285515343369,,psid_wealth_gross_earnings_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/aggregate_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,sum(IW*NETWORTHR)/sum_{age<=65}(IW*EARNINDRRC),6.099071611090731,-0.046789783366699034,True,-0.12894892886025838,0.016627826254207976,housing_wealth.moments.aggregate_wealth_to_annual_gross_labor_earnings,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,bequest_wealth,0.0088,proposed_scored_restriction,0.00044000000000000007,5165289.256198346,Inherited synthetic five-percent target scale; not empirical SE,,0.00044000000000000007,external_annual_bequest_wealth,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/tmp/e5f_matched_pf/code/model/intergen_eqscale_seq_optimized/e5_target_provenance.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,No microdata builder; external literature normalization,annual bequest flow / aggregate wealth,0.012381873203257045,0.003581873203257044,True,8.140620916493281,66.26970890604791,housing_wealth.moments.annual_bequest_flow_to_aggregate_wealth,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,old_dispersion,3.51593508651872,proposed_scored_restriction,0.306910785103348,10.616361531535473,Recorded empirical bootstrap standard error under the retained estimator/sample,0.306910785103348,,psid_old_wealth_dispersion_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/old_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,"Q_.90(NETWORTHR/INCFAMR)/Q_.50(NETWORTHR/INCFAMR), weighted",3.723853371331483,0.20791828481276298,True,0.6774551267162193,0.45894544871408877,housing_wealth.moments.old_total_wealth_to_annual_income_p90_p50_7684,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,mean_rooms,5.561097376118652,proposed_scored_restriction,0.08838120078007809,128.02070205233477,Recorded empirical bootstrap standard error under the retained estimator/sample,0.08838120078007809,,acs_rooms_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"sum(HHWT*min(ROOMS,9))/sum(HHWT)",6.307567213973469,0.7464698378548169,True,8.446025073955296,71.33533954988155,housing_wealth.moments.aggregate_mean_occupied_rooms_capped9_18_85,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,ownership_30_55,0.6483340343191493,proposed_scored_restriction,0.020675272863460718,2339.3623724673616,Recorded empirical bootstrap standard error under the retained estimator/sample,0.020675272863460718,,acs_ownership_30_55_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,sum(HHWT*owner)/sum(HHWT),0.5790242006475981,-0.06930983367155119,True,-3.3523056323983047,11.237953053009399,housing_wealth.moments.own_rate_30_55,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,first_birth_rooms,0.7202462623815278,proposed_scored_restriction,0.0852600513385958,137.5652749002964,Recorded empirical bootstrap standard error under the retained estimator/sample,0.0852600513385958,,psid_sa_first_birth_rooms,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/output/sa_rooms_first_birth_household_aligned_v1/target_receipt.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/sa_rooms_first_birth_household_aligned_v1.do,"beta(event=+3)-beta(event=-1), omitted event=-2; person/year FE, age/education controls, longitudinal IW",0.43677573828944993,-0.28347052409207785,True,-3.324775432826364,11.054131678725737,housing_wealth.moments.housing_increment_0to1,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,family_rooms,0.3470669317962507,proposed_scored_restriction,0.059705154633000496,280.52808370152104,Recorded empirical bootstrap standard error under the retained estimator/sample,0.059705154633000496,,acs_rooms_3plus_minus_1to2_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"E[min(ROOMS,9)|NCHILD>=3,YNGCH<18]-E[min(ROOMS,9)|NCHILD=1-2,YNGCH<18]",0.16434923369103682,-0.18271769810521388,True,-3.0603337220773454,9.36564249048378,housing_wealth.moments.prime30_55_model_dependent_3plus_minus_1to2_rooms_capped9,uniform_birth_time,,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
H0_plus,recent_parent_ownership,0.16289550916123285,proposed_scored_restriction,0.006079524679464666,27055.822957508266,Recorded empirical bootstrap standard error under the retained estimator/sample,0.006079524679464666,,acs_recent_parent_owner_gap_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"Pr(owner|NCHILD>0,ELDCH<4)-Pr(owner|NCHILD=0)",-0.05131455599770718,-0.21421006515894003,True,-35.23467317806864,1241.48219396531,ownership_current_birth_from_empty_dependent_home_minus_current_empty_home_30_55,uniform_birth_time,maintained synchronized dependent-residence proxy; not exact ACS,af543242386969ff8a08c3ea5d817acbece414abc6b5ad4e6a21f82975117d7f
theta0_minus,initial_normalization,2.1,normalization_separate_from_scored_objective,,,Separate exact normalization within tolerance5e-4,,,author_2_1,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/OVERNIGHT_PLAN.md,"Author-selected model normalization, not empirical estimation","Author-selected stationary model normalization, using maintained top-parity representative; not empirical female period TFR",2.1000474534018934,4.745340189327152e-05,False,,,final.normalization.completed_fertility,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,cps_childlessness,0.19827875100684264,proposed_scored_restriction,0.005305035738317728,35532.3042455214,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_childless_women_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=0) among pooled June 2004 and June 2006 women age 40-44 with valid FREVER 0-20 and positive FRSUPPWT.,0.18058258572104702,-0.017696165285795623,True,-3.335729702625383,11.127092648977227,fertility.uniform_birth_time.moments.childless_rate_40_44,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,cps_exactly_one,0.21365532522014702,proposed_scored_restriction,0.0060911302714076404,26952.820824310795,CPS official annual generalized-variance approximations pooled with fixed observed weights and correlation-one working convention; not design-exact pooled SE,,,cps_exactly_one_among_mothers_40_44_2004_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/fertility_availability.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/parameter_target_audit/fertility/extract_fertility_availability.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,Weighted P(FREVER=1 | FREVER>=1) in the same pooled CPS sample.,0.23323306600460747,0.01957774078446045,True,3.214139233954702,10.330691015246922,fertility.uniform_birth_time.moments.exactly_one_among_mothers_40_44,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,nchs_mean_age,25.976263860992496,proposed_scored_restriction,0.0845673694617251,139.82806784479274,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_mean_age_first_birth_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; age <=21 mapped to midpoint 20, 22-25 to 24, ..., age >=42 to 44; count-weighted mean.",26.585153824654952,0.6088899636624561,True,7.200057983807071,51.840834970183934,fertility.uniform_birth_time.moments.period_mean_age_first_birth,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,nchs_share30,0.2492780130410667,proposed_scored_restriction,0.00849226186213262,13866.065434728798,2003–2006 annual temporal SD: chosen typical-year discrepancy scale for approximate stationary target; not sampling SE,,,nchs_period_first_birth_share_age30plus_2003_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/first_birth_counts_year_age.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/fertility_target_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/nchs_natality_timing/build_first_birth_timing.R; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/fertility_contract/verify_fertility_contract.py,"Pooled national first-birth counts ages 12-49, 2003-2006; exact maternal age >=30 divided by all first births in the pooled window.",0.26516817664073195,0.015890163599665247,True,1.8711344348106134,3.5011440731340335,fertility.uniform_birth_time.moments.period_share_first_births_age30plus,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,wealth_earnings,6.14586139445743,proposed_scored_restriction,0.36285515343369,7.595098472533724,Recorded empirical bootstrap standard error under the retained estimator/sample,0.36285515343369,,psid_wealth_gross_earnings_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/aggregate_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,sum(IW*NETWORTHR)/sum_{age<=65}(IW*EARNINDRRC),6.08644601012083,-0.05941538433660032,True,-0.1637440829332418,0.026812124695648372,housing_wealth.moments.aggregate_wealth_to_annual_gross_labor_earnings,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,bequest_wealth,0.0088,proposed_scored_restriction,0.00044000000000000007,5165289.256198346,Inherited synthetic five-percent target scale; not empirical SE,,0.00044000000000000007,external_annual_bequest_wealth,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/tmp/e5f_matched_pf/code/model/intergen_eqscale_seq_optimized/e5_target_provenance.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,No microdata builder; external literature normalization,annual bequest flow / aggregate wealth,0.012299403840122599,0.003499403840122598,True,7.953190545733176,63.25323985673958,housing_wealth.moments.annual_bequest_flow_to_aggregate_wealth,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,old_dispersion,3.51593508651872,proposed_scored_restriction,0.306910785103348,10.616361531535473,Recorded empirical bootstrap standard error under the retained estimator/sample,0.306910785103348,,psid_old_wealth_dispersion_2003_2005,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/old_wealth_results.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/wealth/build_initial_wealth.R,"Q_.90(NETWORTHR/INCFAMR)/Q_.50(NETWORTHR/INCFAMR), weighted",3.7415199284079175,0.22558484188919747,True,0.7350176430366723,0.540250935575185,housing_wealth.moments.old_total_wealth_to_annual_income_p90_p50_7684,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,mean_rooms,5.561097376118652,proposed_scored_restriction,0.08838120078007809,128.02070205233477,Recorded empirical bootstrap standard error under the retained estimator/sample,0.08838120078007809,,acs_rooms_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,"sum(HHWT*min(ROOMS,9))/sum(HHWT)",6.247141306101933,0.6860439299832812,True,7.762328684472022,60.25374660577716,housing_wealth.moments.aggregate_mean_occupied_rooms_capped9_18_85,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,ownership_30_55,0.6483340343191493,proposed_scored_restriction,0.020675272863460718,2339.3623724673616,Recorded empirical bootstrap standard error under the retained estimator/sample,0.020675272863460718,,acs_ownership_30_55_2005_2006,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/early_housing_target_candidates.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/inspect_early_housing.py; /Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/housing/summarize_early_housing.py,sum(HHWT*owner)/sum(HHWT),0.574429685809839,-0.07390434850931027,True,-3.5745283265364285,12.77725275721132,housing_wealth.moments.own_rate_30_55,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
theta0_minus,first_birth_rooms,0.7202462623815278,proposed_scored_restriction,0.0852600513385958,137.5652749002964,Recorded empirical bootstrap standard error under the retained estimator/sample,0.0852600513385958,,psid_sa_first_birth_rooms,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/output/sa_rooms_first_birth_household_aligned_v1/target_receipt.csv,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/output/model/e5f_matched_pf_20260909a/design_research/observer_contract/observer_contract.json,/Users/tommasodesanto/Desktop/Projects/Fertility/Fertility_Spring26/code/data/psid_followup_mar2026/sa_rooms_first_birth_household_aligned_v1.do,"beta(event=+3)-beta(event=-1), omitted event=-2; person/year FE, age/education controls, longitudinal IW",0.438781561589928,-0.2814647007915998,True,-3.301249487568458,10.898248179171008,housing_wealth.moments.housing_increment_0to1,uniform_birth_time,,b1ef262a7bbe2a2f2f2c1d8e8828c8e67749f274ebf017a93b7dd40c0b89f4ab
